user_id,money
229940,3000
95970,3000
663764,3000
200555,3000
226373,3000
656863,3000
760234,3000
42065,30000
402079,3000
790714,3000
242164,3000
131157,3000
171441,3000
40361,3000
49325,3000
139526,3000
30102,3000
657728,3000
365970,3000
569151,3000
413574,3000
789009,3000
276387,30000
325694,30000
795820,3000
376085,30000
519038,3000
185496,3000
327230,3000
149632,3000
654034,3000
795962,3000
163172,3000
5608,10000
274238,3000
284237,3000
156312,3000
216999,3000
439035,3000
391938,3000
343710,3000
117953,3000
26358,3000
399631,3000
148069,3000
549170,3000
643290,3000
178845,3000
585143,3000
206543,3000
592347,2000
42681,3000
779238,3000
655468,3000
396511,3000
772730,3000
654819,3000
295302,3000
654022,3000
230840,3000
58315,3000
144226,3000
313429,3000
173701,3000
768842,3000
3967,3000
207454,3000
797148,3000
406876,3000
90695,3000
447073,3000
179512,30000
652603,3000
37890,3000
280312,3000
135808,3000
808472,3000
172881,3000
468846,3000
657577,3000
178899,3000
27249,3000
198348,3000
784824,3000
271725,3000
540275,3000
303843,3000
264458,3000
88562,3000
305493,3000
365593,3000
419539,3000
268233,3000
785954,3000
160692,3000
255088,3000
207967,3000
780157,3000
406840,3000
108396,3000
424801,3000
278663,3000
428454,3000
534657,3000
135449,3000
78158,3000
772971,3000
784496,3000
765625,3000
228595,3000
11326,30000
252565,3000
806482,3000
631946,3000
659411,3000
29787,3000
401769,3000
411076,3000
610446,3000
359208,3000
607674,3000
661554,3000
340442,3000
18846,3000
490121,30000
25330,3000
655207,3000
535884,3000
420292,3000
128012,3000
214423,3000
804082,3000
634244,3000
390687,3000
379078,3000
318476,3000
661214,3000
624934,3000
81269,3000
356412,3000
657781,3000
808134,3000
197230,3000
206277,3000
209359,3000
139195,3000
159473,3000
784788,3000
490301,3000
329613,30000
795588,3000
112340,30000
518333,3000
302130,3000
793066,3000
279419,3000
588455,3000
474494,3000
798342,3000
123421,3000
658005,3000
111119,3000
459348,3000
392314,3000
233470,3000
434970,3000
89922,3000
805446,3000
61378,3000
11855,3000
153067,3000
265614,3000
123016,3000
303879,3000
529547,3000
473668,3000
271967,3000
124920,3000
806843,3000
320021,3000
653421,3000
797541,3000
391609,3000
795804,3000
178801,3000
361313,3000
311338,3000
288697,3000
135801,30000
660809,3000
209917,3000
52324,3000
29181,3000
760577,3000
410462,3000
576734,3000
167359,3000
620666,3000
205455,3000
108699,3000
264134,3000
539069,3000
99477,3000
653428,3000
235837,3000
210056,3000
437264,3000
439453,3000
328225,3000
152531,3000
356472,3000
786590,3000
536470,3000
380178,3000
544919,3000
418082,3000
398195,3000
187848,3000
20317,3000
91053,3000
49149,3000
148637,3000
656220,3000
153871,3000
210771,3000
777737,3000
650647,3000
659782,3000
797276,3000
371373,30000
648158,3000
652752,3000
787475,3000
446289,3000
185571,3000
66298,3000
424163,3000
94043,3000
1637,3000
790435,3000
146018,3000
63953,3000
324251,3000
749993,3000
37547,3000
655108,3000
548713,3000
492427,3000
323032,3000
430325,3000
467733,3000
39515,3000
396167,3000
33350,3000
368009,3000
715797,3000
393851,3000
317079,30000
442881,3000
796269,3000
554507,3000
121673,3000
270226,3000
806855,3000
349357,30000
163616,3000
181573,3000
666434,3000
793911,3000
335928,3000
173648,3000
242837,3000
187401,3000
371352,3000
443110,3000
501867,3000
332659,3000
785957,3000
403817,3000
347902,3000
797173,3000
452064,3000
600388,3000
776756,3000
655786,3000
631360,3000
29887,3000
225189,3000
334425,30000
203898,20000
88325,3000
171848,3000
247134,30000
658610,3000
255472,3000
339334,3000
87266,3000
436136,3000
223311,3000
84858,3000
60317,3000
802625,3000
245384,3000
105119,3000
804281,3000
55747,3000
222429,3000
120501,3000
797443,3000
116624,3000
277846,3000
152295,2000
409984,3000
297318,2000
559167,30000
219983,3000
785137,3000
717169,2000
792715,3000
423206,3000
252877,3000
642462,3000
533144,3000
93247,3000
101134,3000
386754,3000
550062,3000
17443,20000
653156,3000
199192,3000
112872,3000
118063,10000
321097,30000
277654,3000
416266,3000
806222,3000
316687,3000
630595,3000
199524,3000
54560,3000
386779,3000
85934,30000
640655,3000
784997,3000
334023,10000
668785,3000
753689,3000
389101,3000
80994,3000
316427,3000
182757,3000
658881,3000
132948,3000
206320,3000
56891,3000
217069,3000
317870,3000
108542,3000
32979,3000
449996,3000
531635,3000
296092,3000
295757,3000
266580,3000
310269,3000
366380,3000
806527,3000
376453,3000
807483,3000
153522,3000
36215,30000
407209,3000
117241,30000
806343,3000
562753,3000
148314,3000
556018,3000
364160,3000
326526,3000
232003,3000
602667,3000
784381,3000
325866,3000
590719,3000
128121,3000
75859,3000
443725,3000
261673,3000
343480,3000
642717,3000
518308,3000
35511,30000
552974,3000
274268,3000
462588,30000
806881,3000
73373,3000
320155,3000
507307,3000
91658,3000
432001,3000
128939,3000
605908,10000
183954,3000
302259,3000
269003,30000
273408,3000
91131,3000
330830,3000
148551,3000
256815,3000
641871,3000
138151,3000
796131,3000
88476,3000
211398,3000
785559,3000
423036,3000
48815,3000
25153,3000
391143,3000
174750,3000
312309,3000
72439,3000
290628,3000
317059,3000
4677,3000
257983,3000
548892,3000
445403,3000
543823,3000
158807,3000
443149,30000
488553,3000
293906,3000
429683,3000
62362,3000
395516,3000
180187,3000
81320,3000
109353,3000
179788,3000
786933,3000
389563,3000
460344,3000
803729,3000
154125,3000
538987,3000
628844,3000
583521,30000
274890,3000
208823,3000
118213,3000
279368,3000
169957,3000
648581,3000
58810,3000
393346,3000
405795,3000
236675,3000
324234,3000
267255,3000
525246,3000
225819,3000
32281,3000
82702,3000
186727,3000
90074,3000
260982,3000
506457,3000
405350,3000
86678,3000
597625,3000
405820,3000
381236,3000
785020,3000
109838,3000
325510,3000
9947,30000
188149,3000
653670,3000
121178,3000
260875,2000
444103,3000
634742,3000
792045,3000
311978,3000
425084,3000
314436,3000
181607,3000
662769,3000
237543,30000
146652,3000
540181,3000
52388,3000
788081,3000
601419,3000
81712,3000
222709,3000
434677,3000
402991,3000
601610,3000
415108,3000
78124,3000
548924,3000
247689,3000
342550,3000
763454,3000
216968,3000
156321,3000
64258,3000
749615,3000
91305,3000
545683,3000
785437,3000
166051,3000
656240,3000
643118,3000
232119,3000
195808,3000
502169,3000
251413,3000
50100,3000
221062,3000
173158,3000
150288,3000
428876,3000
793279,3000
425356,3000
792081,3000
797918,3000
475675,3000
244224,3000
641952,3000
478503,3000
24031,3000
154550,3000
781840,3000
231892,3000
563445,30000
150742,3000
310350,3000
121637,3000
735435,30000
760209,3000
23960,3000
651896,2000
731127,3000
543741,3000
651495,3000
339766,3000
654604,3000
246221,3000
649729,3000
394390,3000
36585,3000
150792,3000
642429,3000
75328,3000
115427,3000
513858,3000
805703,3000
787387,3000
224680,3000
432830,3000
272855,3000
117607,25000
75612,3000
526267,3000
653115,3000
699132,3000
425713,3000
130757,30000
784492,3000
77669,3000
180566,3000
443785,3000
26658,3000
44663,3000
96502,3000
7812,3000
785710,3000
424635,3000
652353,3000
416765,3000
389294,3000
29002,3000
797691,3000
94549,3000
722752,3000
505365,3000
115195,3000
658840,3000
290724,3000
327685,3000
421631,3000
759750,3000
182617,3000
645903,3000
797828,3000
438241,3000
326839,3000
415681,3000
316092,3000
632913,3000
30301,3000
792531,3000
59059,3000
443978,3000
141694,3000
506792,3000
24806,3000
794055,3000
675044,3000
390483,3000
517587,3000
439171,3000
800860,3000
646794,3000
447044,3000
663090,3000
21715,3000
416788,3000
420602,3000
86676,3000
148223,3000
791772,3000
89404,3000
56693,3000
653112,3000
311585,3000
612980,3000
72378,3000
156692,3000
81667,3000
95015,3000
117040,3000
333480,3000
641648,3000
171075,3000
399711,3000
482051,2000
276217,3000
251531,3000
783925,3000
315258,3000
360168,3000
797802,3000
322868,3000
433787,3000
785357,3000
423831,3000
541523,3000
264651,3000
399057,3000
252063,3000
176739,3000
275567,3000
91915,3000
551613,3000
561626,3000
794999,3000
790693,3000
788809,3000
73081,3000
639648,3000
806643,3000
779109,3000
547898,3000
64749,3000
111300,3000
568185,30000
111068,3000
183551,3000
269242,3000
360783,3000
174437,10000
771185,3000
57927,2000
324947,3000
775031,3000
537207,3000
675261,3000
159601,3000
416450,3000
22740,3000
47083,3000
273097,3000
381712,3000
59673,3000
806790,3000
780991,3000
141750,3000
3133,3000
34329,3000
344992,3000
87466,3000
600400,3000
641529,3000
329706,3000
215749,3000
390818,3000
310147,3000
514522,3000
629644,3000
616973,3000
598016,30000
165923,3000
652840,3000
227505,3000
567535,3000
462525,3000
496399,3000
650687,3000
111673,3000
796971,3000
545658,3000
144083,3000
599009,3000
413020,3000
62545,2000
416453,3000
375637,3000
189881,3000
565895,3000
351157,3000
529506,3000
639528,3000
267823,10000
185475,3000
84259,3000
443125,3000
217597,3000
656730,3000
557590,3000
13840,3000
806875,3000
89977,3000
293387,3000
655516,3000
114376,3000
545729,3000
400140,3000
131052,3000
156058,3000
420779,3000
144244,3000
449435,3000
328387,3000
268961,3000
547417,3000
307180,3000
215541,3000
557277,3000
434139,3000
434821,3000
394765,3000
802330,3000
48095,3000
136446,3000
490040,3000
632713,3000
806639,3000
660496,3000
797170,3000
560297,3000
201130,3000
787784,3000
166328,3000
336296,3000
436395,3000
148752,3000
538681,3000
314026,3000
441036,3000
646178,3000
436177,3000
550826,3000
597649,3000
261678,3000
167225,3000
100673,3000
651865,3000
554478,3000
315925,3000
420156,3000
651755,3000
55511,3000
141780,3000
280939,3000
639099,3000
284763,3000
534932,3000
532733,30000
234085,3000
138953,3000
147635,3000
244624,3000
436678,3000
527849,3000
398514,3000
414809,3000
426654,3000
363974,3000
789098,3000
170811,3000
539055,3000
83054,3000
517305,3000
637691,3000
759172,3000
47012,3000
327240,3000
173839,3000
316744,3000
123237,3000
347226,3000
781526,30000
787096,3000
567157,3000
511139,3000
214485,3000
414718,3000
126426,3000
69043,3000
443389,3000
411571,3000
550334,30000
214032,3000
86534,10000
166705,3000
439551,3000
428813,3000
129217,3000
807235,3000
212437,3000
395731,10000
100966,3000
555954,3000
70326,3000
397878,3000
778624,3000
424654,3000
649608,2000
308162,3000
12363,30000
357287,3000
218019,3000
184853,3000
3789,3000
332468,3000
409183,3000
807665,3000
482218,3000
64306,3000
52195,3000
71972,3000
787024,3000
199931,3000
133022,20000
640172,3000
416320,3000
212865,3000
500528,3000
91421,3000
377460,3000
374243,3000
185353,3000
377391,3000
327394,3000
658120,3000
645596,3000
794664,30000
212980,3000
10999,3000
158510,3000
274947,3000
40295,3000
417309,3000
119632,3000
1423,2000
284561,3000
248139,3000
75729,3000
734638,3000
51341,30000
800157,3000
331267,3000
481185,3000
145624,3000
232263,3000
496826,3000
132374,3000
219290,3000
258070,2000
651987,3000
416055,3000
371631,3000
789361,3000
263670,30000
29613,3000
783118,3000
218229,3000
324453,3000
807849,30000
202252,30000
329649,3000
506391,3000
87367,3000
804906,3000
661627,3000
236268,3000
255414,3000
419659,3000
237542,3000
435408,3000
745185,3000
556727,3000
658060,3000
139408,3000
73430,3000
591644,3000
198292,3000
576227,3000
663927,2000
522554,3000
204987,30000
406732,3000
444794,30000
781343,3000
798383,3000
637283,3000
401320,3000
125165,3000
419856,3000
16909,3000
772944,3000
791674,3000
266550,3000
420642,3000
310265,10000
92727,3000
173459,3000
39956,3000
379735,3000
115342,30000
615207,3000
352715,3000
375726,3000
340149,30000
435704,3000
119008,3000
417333,3000
73426,3000
170573,3000
575001,3000
781944,3000
215437,3000
771614,3000
228119,3000
325623,3000
798096,3000
181969,3000
512754,3000
543480,3000
246879,3000
363609,30000
450147,3000
421588,3000
287491,3000
664310,3000
793590,10000
79389,3000
274325,3000
658980,3000
70312,10000
418997,3000
263331,3000
22512,10000
1137,3000
197451,3000
40652,3000
455702,3000
364922,3000
599288,3000
177706,3000
434776,3000
6288,3000
242044,3000
187573,3000
538625,3000
199789,3000
90557,3000
660614,3000
590757,30000
407096,3000
89798,3000
652706,3000
652901,3000
492821,3000
412077,3000
205766,3000
339224,3000
231889,3000
223882,3000
330610,3000
217845,3000
54135,3000
167235,30000
775473,3000
138032,3000
320980,3000
262597,3000
445001,3000
378555,3000
83538,3000
253166,3000
195314,3000
139504,3000
781677,3000
655945,3000
57228,3000
631829,3000
407270,3000
549809,3000
184316,3000
772726,3000
450364,3000
424612,30000
425837,3000
250990,3000
291153,3000
222387,3000
646843,3000
545558,3000
334165,3000
436521,3000
267656,3000
153050,30000
534684,3000
805401,1000
628577,3000
86159,3000
228350,3000
249467,3000
104332,3000
457761,3000
624376,3000
274187,3000
546367,3000
288437,30000
298559,3000
51857,3000
787360,3000
156045,3000
460172,3000
165523,3000
271394,3000
227209,3000
422656,3000
194358,1000
298297,3000
36970,3000
271271,3000
343230,3000
432101,3000
146321,3000
309980,30000
649336,3000
489456,1000
405522,3000
228657,3000
806913,3000
259992,3000
647047,3000
306262,3000
482336,3000
408888,3000
801169,3000
623471,3000
493826,3000
213030,3000
398230,3000
159378,3000
207133,3000
286270,3000
403722,3000
308607,3000
273267,3000
160384,3000
445600,3000
402606,3000
317908,30000
160614,30000
173066,3000
660855,3000
39992,3000
585966,3000
407437,3000
10513,3000
219920,3000
274435,3000
180297,3000
275166,3000
381208,3000
506589,3000
332949,3000
177285,3000
671085,3000
274221,3000
628598,3000
220229,3000
665646,3000
546027,3000
264503,3000
59202,3000
444782,3000
618313,3000
367368,3000
270209,3000
693000,3000
468945,3000
534501,3000
424760,3000
383244,3000
806861,3000
411987,3000
93943,3000
153110,3000
164195,3000
483169,3000
40300,3000
339147,3000
51974,10000
438089,3000
653353,3000
605359,3000
407592,3000
160618,3000
394599,3000
534275,3000
38608,3000
113793,3000
60362,3000
220203,3000
246911,3000
548292,3000
547887,3000
532776,3000
1419,30000
557834,3000
420334,3000
796231,3000
556145,3000
636237,2000
794725,3000
735961,3000
420284,3000
52428,30000
372617,30000
199971,30000
557186,3000
448437,3000
265624,3000
798532,3000
382161,3000
266358,3000
412112,3000
347324,20000
687904,3000
647494,3000
797285,3000
196078,3000
233515,3000
253071,3000
640994,3000
525865,3000
341785,3000
631932,3000
797461,3000
615393,3000
70011,3000
512790,30000
70164,3000
4925,3000
279318,30000
377219,3000
652264,3000
93543,3000
93543,3000
807843,3000
13363,3000
328458,3000
222078,3000
331414,3000
134333,10000
646224,3000
634402,3000
94286,3000
435834,3000
652137,3000
533014,3000
42672,3000
526365,3000
657321,3000
438021,3000
406644,3000
443871,3000
395856,3000
219879,3000
430026,3000
118895,3000
326816,3000
406636,3000
444727,3000
219884,3000
649948,3000
589166,3000
259642,3000
350179,3000
96077,3000
419873,3000
419483,3000
256035,2000
653190,3000
165007,3000
424761,3000
648100,3000
67007,3000
441283,3000
437859,3000
142724,2000
426981,3000
551665,3000
796454,3000
422061,3000
624874,3000
456401,3000
647895,3000
675438,2000
222210,3000
407009,3000
569571,3000
244058,30000
186578,3000
179558,3000
785860,3000
303266,3000
630754,3000
561851,3000
2179,3000
420219,3000
268306,3000
132106,3000
227622,3000
327596,3000
432949,3000
122334,3000
569243,30000
124656,3000
624635,3000
129692,3000
73191,3000
776048,30000
204713,3000
166550,3000
546150,3000
504375,3000
332998,3000
442412,3000
410981,3000
51365,3000
261676,3000
431557,3000
661683,3000
402562,3000
424222,3000
209243,3000
304571,3000
1420,30000
793585,3000
250556,3000
426944,3000
282901,3000
661186,3000
133303,3000
237616,3000
401614,3000
391770,3000
409591,3000
537376,3000
9488,3000
178068,3000
54656,3000
388147,3000
6258,3000
535417,3000
68924,3000
94048,30000
134532,30000
258597,3000
11287,3000
404797,3000
655830,3000
569781,30000
322064,30000
190539,3000
549833,3000
782346,3000
661241,3000
31996,3000
82877,3000
553784,3000
404401,3000
718653,3000
329653,3000
552373,3000
654430,3000
142496,3000
794483,3000
553308,3000
410740,3000
359498,30000
638796,3000
153573,3000
596508,3000
423796,3000
545614,3000
428533,3000
540306,3000
60049,3000
640430,3000
631529,3000
797648,3000
779526,3000
352677,3000
418039,3000
260129,3000
627459,3000
790531,3000
804319,3000
560613,3000
639349,3000
320961,3000
798011,30000
281220,10000
462438,3000
432500,3000
372625,3000
279344,3000
411210,3000
235471,3000
74656,3000
328241,3000
97846,3000
214409,3000
324895,3000
547618,3000
136475,30000
4654,3000
188707,3000
266859,30000
545666,3000
427989,3000
61340,3000
794588,3000
305878,3000
570727,3000
793423,3000
679882,3000
186087,3000
607765,3000
253130,3000
426279,3000
554923,3000
46878,30000
631047,3000
111023,3000
346551,3000
155434,3000
345089,3000
425146,3000
615351,3000
384047,3000
534506,3000
441906,3000
396294,3000
632840,3000
662571,3000
436206,3000
513075,10000
77676,3000
46188,3000
660618,30000
565818,3000
489366,3000
175008,3000
663109,3000
68202,3000
334508,3000
277552,3000
268081,3000
396427,3000
544626,10000
378896,3000
555177,3000
579474,3000
274471,3000
331176,3000
671095,3000
183578,3000
373432,3000
446766,10000
422847,3000
184826,3000
230396,3000
236277,3000
456130,3000
768379,3000
417823,3000
94640,30000
627216,3000
79760,3000
656091,3000
395595,3000
426630,3000
183083,3000
652464,3000
354229,3000
217655,3000
410839,3000
406819,3000
5063,3000
334500,3000
776631,3000
661524,3000
260277,3000
200821,3000
444121,3000
16972,3000
662780,3000
353174,3000
781830,3000
645483,3000
264304,3000
442575,3000
625368,3000
716457,3000
408226,3000
406030,3000
162434,3000
326725,3000
419469,3000
242696,3000
795019,3000
105432,3000
254005,30000
469897,3000
598603,3000
537309,3000
90750,3000
807567,3000
401733,3000
2488,3000
248181,3000
560916,3000
345970,3000
657604,3000
237541,3000
407400,3000
656049,3000
355265,3000
660736,3000
305843,3000
667728,3000
126856,3000
792933,3000
193243,2000
297724,3000
198823,3000
179052,3000
449691,3000
457987,3000
204889,3000
305139,3000
31484,3000
42746,3000
87256,3000
664295,3000
520369,3000
95860,3000
258942,20000
93826,3000
379402,3000
78279,3000
37514,3000
662942,3000
435814,3000
622637,3000
375927,3000
528118,3000
161488,3000
378166,3000
369493,3000
547870,3000
372874,3000
294913,30000
21251,3000
807173,3000
145000,3000
264257,3000
25844,3000
806201,3000
637411,3000
401786,20000
657946,3000
443102,3000
176388,3000
655658,3000
229201,3000
661210,3000
38527,3000
78430,30000
798422,3000
436940,3000
185905,3000
339198,3000
797598,3000
107411,3000
750778,3000
527817,3000
446489,3000
244731,30000
180723,3000
131041,30000
660563,3000
577805,3000
548889,3000
421039,3000
505519,3000
643467,3000
420454,3000
190885,3000
427334,30000
424348,3000
431561,3000
124510,3000
807410,3000
206892,3000
318446,3000
655751,3000
20853,3000
151150,3000
1723,3000
635545,3000
794312,3000
467043,3000
173486,3000
347282,3000
629497,3000
414068,3000
331517,3000
325187,3000
307971,3000
560211,3000
634454,3000
381715,3000
185799,3000
234011,3000
510002,3000
416399,3000
322559,3000
776564,3000
328988,3000
320536,3000
432657,3000
440072,30000
453681,3000
540938,3000
163007,3000
429468,3000
556508,3000
487554,30000
47684,3000
791326,3000
461792,3000
452317,20000
331822,3000
378046,3000
368195,3000
283131,3000
209471,3000
240431,3000
658578,3000
55127,3000
124837,3000
695940,3000
793119,3000
581386,3000
56879,3000
215275,3000
797429,3000
544894,3000
73868,3000
411993,3000
48158,3000
797767,3000
240817,3000
230777,3000
144088,3000
272932,3000
378321,3000
406746,3000
806546,3000
797581,3000
103799,3000
804565,3000
462930,3000
359715,3000
152403,3000
672171,3000
791906,3000
660253,3000
766798,3000
655097,3000
380494,3000
70280,3000
550722,3000
167635,3000
667393,3000
145654,3000
207403,3000
208367,3000
205764,3000
442368,3000
795807,3000
6608,3000
798708,3000
438264,3000
806802,3000
654100,3000
177671,3000
375214,3000
325214,3000
187927,3000
509863,3000
532809,3000
202320,3000
520371,3000
646208,3000
225289,3000
172175,3000
767493,3000
104005,20000
669304,3000
334878,3000
641909,3000
274082,3000
251070,3000
32456,3000
513141,3000
539546,3000
23350,3000
547339,3000
634462,3000
488844,3000
221045,3000
792782,3000
168766,3000
420258,3000
784640,3000
265771,3000
384082,3000
141159,3000
41782,3000
143527,3000
597089,3000
323664,3000
41761,3000
436775,3000
428348,3000
530875,30000
89890,3000
232742,3000
656466,3000
119904,2000
549291,3000
730087,3000
241413,3000
326741,3000
349754,3000
769686,3000
531972,3000
791768,3000
262940,30000
653916,3000
35605,3000
465780,3000
269446,3000
515672,3000
270025,3000
329001,3000
367446,3000
196001,3000
625061,3000
95193,3000
436666,3000
408047,3000
27888,3000
261764,3000
267920,3000
402105,3000
422945,3000
328278,3000
680404,3000
428792,3000
159062,3000
757921,3000
529707,3000
544575,3000
543306,3000
524220,3000
466932,3000
265841,3000
166761,3000
178990,3000
256089,3000
294820,3000
415189,3000
113998,3000
129990,3000
334905,3000
92401,30000
140373,3000
91746,3000
223114,3000
27823,3000
416470,3000
436289,3000
286414,30000
70692,3000
547025,3000
328781,3000
267961,3000
341587,3000
145213,3000
279530,3000
649206,3000
30937,3000
438690,3000
783475,3000
229783,3000
81410,3000
620271,3000
368335,3000
516894,3000
429962,3000
139531,3000
188422,3000
488020,3000
543610,2500
630210,3000
319088,3000
589981,10000
185509,3000
116017,3000
795707,10000
327411,3000
322638,3000
646969,3000
258414,2000
554549,3000
806271,3000
327936,3000
128224,3000
649759,3000
613496,3000
1610,3000
136058,3000
216612,3000
77671,3000
525609,3000
9019,30000
370632,3000
416530,3000
656737,3000
285311,3000
204399,3000
234975,3000
185597,3000
694801,3000
404014,3000
184270,3000
181576,3000
552810,3000
180068,3000
418625,3000
529453,3000
312076,20000
393636,3000
668933,3000
561249,3000
123285,2000
88350,30000
694707,3000
652869,3000
549234,3000
150343,3000
69734,3000
717006,3000
330303,3000
145513,3000
268097,30000
344845,3000
393852,3000
655433,3000
574043,3000
474396,3000
808531,3000
114272,30000
311776,3000
786459,3000
408926,3000
794218,30000
305430,30000
671198,3000
640478,3000
656918,3000
235776,3000
255047,3000
307459,3000
649300,3000
330219,30000
526756,3000
244645,3000
797156,3000
370592,3000
227964,3000
657028,3000
174337,3000
395329,3000
168760,3000
144059,3000
79980,3000
646172,3000
548423,30000
408855,3000
611394,30000
792208,3000
425300,30000
697384,3000
545978,3000
183101,3000
173631,30000
513077,2000
115863,3000
123091,3000
657231,3000
660252,3000
106623,3000
365680,3000
276618,3000
188356,3000
411383,3000
407850,3000
426584,3000
254093,3000
183240,3000
337807,3000
664865,3000
99455,3000
797674,3000
550370,3000
270846,30000
69375,3000
481226,3000
413881,3000
452363,30000
242079,3000
634843,3000
806119,3000
78995,3000
288362,3000
122611,3000
437122,3000
502122,3000
545475,3000
100503,3000
439678,3000
462781,3000
509235,10000
140399,3000
110749,3000
225825,3000
678998,3000
36486,3000
421888,3000
786199,3000
175556,3000
356728,3000
741815,3000
651460,3000
794319,3000
157622,3000
399030,3000
409383,30000
604823,3000
32009,3000
433443,3000
56858,3000
797481,3000
410801,3000
659196,3000
22867,3000
442493,3000
287595,3000
166412,3000
575713,3000
796111,3000
171172,3000
345281,3000
136554,3000
321250,3000
447086,3000
103283,3000
487386,3000
448532,3000
794257,3000
196791,3000
334761,3000
357446,3000
298004,3000
121571,3000
798307,3000
557073,3000
223884,3000
643017,3000
509443,30000
551237,3000
786177,3000
418047,3000
185739,3000
421605,3000
150441,1000
35043,3000
224458,3000
512863,3000
616059,3000
796143,3000
218825,3000
407888,3000
544239,3000
783394,3000
783006,3000
201351,3000
571532,3000
306843,3000
418560,3000
458424,3000
359574,30000
277717,3000
454235,3000
7160,3000
806423,3000
283640,3000
70833,3000
335032,3000
654320,3000
525200,3000
597100,3000
172038,3000
333011,3000
210458,3000
807393,3000
127144,3000
774114,3000
308815,3000
284474,3000
518037,3000
105436,3000
496993,30000
532422,3000
784321,3000
259577,3000
648301,3000
560621,2000
83810,3000
324306,3000
113027,3000
434811,3000
77398,2000
147804,3000
63888,3000
34900,3000
546070,3000
176064,3000
344384,3000
427493,30000
331429,3000
80576,3000
666449,30000
189225,3000
554721,3000
328220,3000
441529,3000
787445,3000
550819,3000
444419,3000
187093,3000
138640,3000
424136,3000
196810,3000
197392,3000
439873,3000
440419,3000
466495,30000
653303,3000
784984,10000
379135,3000
186272,3000
131323,3000
646214,3000
414683,3000
260906,3000
184392,3000
323215,3000
216445,3000
787107,30000
147704,3000
143024,30000
549353,3000
45639,3000
601463,3000
650274,3000
730981,3000
661201,3000
770741,3000
141027,3000
419117,30000
237367,3000
596705,3000
659830,3000
760007,3000
330277,3000
740676,3000
553214,3000
445186,3000
367014,3000
295568,3000
318720,3000
516247,3000
335174,3000
308434,30000
340110,3000
545688,2000
654060,3000
175953,3000
792632,3000
774185,3000
301392,3000
409800,3000
202345,3000
553885,3000
592415,3000
342714,3000
187169,3000
655836,3000
411584,3000
32072,3000
425226,3000
245960,3000
644067,3000
148053,3000
313905,3000
654053,3000
474692,2000
650287,3000
532181,3000
636157,3000
367187,3000
63318,3000
549001,3000
336599,3000
93996,3000
258221,3000
646841,3000
160182,3000
16335,14000
343864,30000
549183,3000
399818,3000
422511,3000
58528,10000
232372,3000
337015,3000
222483,3000
604662,3000
770375,3000
285098,30000
153107,3000
415153,3000
125672,3000
780309,3000
634963,3000
670446,3000
634907,3000
87727,3000
272385,3000
462643,3000
636061,3000
154441,3000
797579,3000
271549,3000
385042,3000
177907,20000
318228,3000
103165,3000
171280,3000
621104,3000
39685,3000
127976,3000
658625,3000
405873,3000
442474,3000
333187,3000
278366,3000
133225,3000
195027,3000
798606,3000
652739,3000
5215,3000
769444,3000
398585,3000
409513,3000
183262,3000
776023,1000
142330,3000
429453,3000
158240,3000
275534,3000
518535,3000
356616,1000
260420,2000
39444,3000
502452,3000
329786,3000
106063,3000
195538,30000
660321,3000
706064,3000
303787,3000
798350,3000
390892,3000
392130,3000
652185,3000
278040,3000
796110,3000
798237,3000
749947,3000
420503,3000
655804,3000
569485,1000
42747,3000
211896,3000
406653,3000
653495,3000
14941,3000
61186,3000
47653,3000
231669,3000
80534,3000
554638,3000
780731,3000
773309,3000
654310,3000
445726,3000
732547,3000
472092,3000
247374,3000
666074,3000
642461,3000
552526,3000
352227,3000
2377,3000
4893,3000
545058,3000
218848,3000
69808,3000
511439,3000
215483,3000
375041,3000
233890,3000
190189,3000
52683,3000
785635,3000
92669,30000
410948,3000
2933,3000
793727,3000
423474,3000
142950,3000
136059,3000
331805,3000
254781,3000
108147,3000
104958,20000
324372,3000
347351,3000
270877,3000
218824,3000
140385,3000
185295,3000
254209,3000
486585,3000
270088,3000
654873,3000
416797,3000
630312,3000
666496,3000
98593,3000
126196,3000
608354,3000
638585,3000
335277,3000
633026,3000
71510,3000
764261,3000
311371,3000
413548,3000
285171,3000
9475,3000
59756,3000
268904,3000
429590,3000
187020,3000
786566,3000
654781,3000
651949,3000
423532,3000
10755,3000
647165,3000
338229,3000
426874,3000
654657,3000
303589,3000
107590,3000
263665,3000
323309,3000
131565,3000
795974,3000
432325,3000
187937,3000
193460,3000
323931,3000
548508,3000
56803,3000
313094,3000
218838,3000
548776,3000
431971,3000
785113,3000
710684,3000
385856,3000
495413,3000
793532,3000
782230,3000
238960,3000
48827,2000
631766,3000
206907,3000
138314,3000
487264,3000
457690,3000
769887,3000
65292,3000
795480,3000
401399,3000
269499,3000
430384,3000
285321,3000
85156,3000
516830,3000
128292,3000
272878,10000
654839,3000
332850,3000
620487,3000
380648,3000
138616,3000
501741,3000
38395,3000
99609,3000
202195,3000
804810,3000
372266,3000
627574,3000
457916,3000
541030,3000
668161,3000
652386,3000
296686,3000
407581,3000
397782,3000
543155,3000
545716,3000
181984,3000
792249,3000
139687,3000
105814,3000
416459,3000
808512,3000
169126,3000
150547,3000
171070,3000
515738,30000
677048,3000
237258,3000
392142,3000
334481,3000
429616,3000
666474,3000
283461,3000
143368,3000
783671,3000
270785,3000
654960,3000
619611,3000
178700,2000
419666,3000
269489,3000
2800,3000
272597,3000
